domain	num_links
www.npar.ru	65
www.snopes.com	65
hormonebalance.org	64
usatoday30.usatoday.com	64
www.ada.org	64
www.cancer.net	64
www.healthcare.gov	64
www.ifrc.org	64
www.oecd.org	64
www.stanford.edu	64
books.google.com.au	63
docs.google.com	62
hyper.ahajournals.org	63
news.sciencemag.org	63
sports.espn.go.com	63
www.beckershospitalreview.com	63
www.cnbc.com	63
www.ultrasoundoftheweek.com	63
www.wesnorman.com	63
www.wjgnet.com	63
cmr.asm.org	62
humrep.oxfordjournals.org	62
plato.stanford.edu	62
www.dpd.cdc.gov	60
www.healthcareitnews.com	62
creativecommons.org	61
data.worldbank.org	61
discovery.ucl.ac.uk	61
www.plannedparenthood.org	61
www.rcgp.org.uk	61
www.surgeongeneral.gov	61
articles.philly.com	60
jid.oxfordjournals.org	60
jnm.snmjournals.org	60
newspaperarchive.com	60
sites.google.com	60
www.aap.org	60
www.anesthesia-analgesia.org	60
www.racgp.org.au	60
www.samhsa.gov	60
www.thedailybeast.com	60
opm.phar.umich.edu	59
www.aljazeera.com	59
www.census.gov	59
www.england.nhs.uk	59
www.motherjones.com	59
www.nidcd.nih.gov	59
www.sciencenews.org	59
adc.bmj.com	58
content.time.com	58
vimeo.com	56
www.acponline.org	58
www.canada.com	58
www.csicop.org	58
www.emcdda.europa.eu	58
www.marketwatch.com	58
www.nybooks.com	58
erj.ersjournals.com	57
espn.go.com	57
jcm.asm.org	57
ntp.niehs.nih.gov	57
www.aim25.ac.uk	57
www.bcm.edu	57
www.biblegateway.com	57
www.dictionary.com	57
www.gponline.com	57
www.irinnews.org	57
www.marinespecies.org	57
www.philly.com	57
www.sciencehistory.org	57
www.wma.net	57
bja.oxfordjournals.org	56
bmj.com	56
books.google.de	56
openurl.ingenta.com	56
search.ebscohost.com	56
www.canada.ca	56
www.cma.ca	56
www.irs.gov	56
www.rcsi.ie	56
www.startribune.com	56
aidsinfo.nih.gov	55
annonc.oxfordjournals.org	55
ije.oxfordjournals.org	55
jnci.oxfordjournals.org	55
sciencebasedmedicine.org	55
web.mit.edu	55
www.accessmedicine.com	55
www.health.harvard.edu	55
www.heraldscotland.com	55
www.japantimes.co.jp	55
www.jco.org	55
www.mcgill.ca	55
www.popsci.com	55
www.rcoa.ac.uk	55
www.surgeryencyclopedia.com	55
fas.org	54
jac.oxfordjournals.org	54
kidshealth.org	54
labtestsonline.org	54
lcweb2.loc.gov	54
patents.google.com	54
who.int	54
www.americanheart.org	54
www.ctvnews.ca	54
www.dawn.com	54
www.eurosurveillance.org	54
www.mercksource.com	54
www.scmp.com	54
eurheartj.oxfordjournals.org	53
thestar.com.my	53
www.bailii.org	53
www.bma.org.uk	53
www.fiercepharma.com	53
www.hindu.com	53
annals.org	52
espace.library.uq.edu.au	52
lpi.oregonstate.edu	52
medind.nic.in	52
norml.org	52
oculus.nlm.nih.gov	52
schizophreniabulletin.oxfordjournals.org	52
www.biografischportaal.nl	52
www.dtic.mil	52
www.nursingtimes.net	52
www.ocfa.org	52
www.politifact.com	52
www.rollingstone.com	52
www.straitstimes.com	52
www.taipeitimes.com	52
deepblue.lib.umich.edu	51
en.oxforddictionaries.com	51
indianexpress.com	51
online.wsj.com	51
www.benzo.org.uk	51
www.culture.gouv.fr	51
www.iol.co.za	51
www.nasdaq.com	51
www.psychiatry.org	51
www.upi.com	51
jme.bmj.com	50
katalog.nsk.hr	50
www.aad.org	50
www.ctv.ca	50
www.hrw.org	50
www.ohsu.edu	50
www.oxforddictionaries.com	48
digestive.niddk.nih.gov	49
guidance.nice.org.uk	49
hcup-us.ahrq.gov	49
nl.newsbank.com	49
www.cirp.org	49
www.diabetes.org	49
www.freep.com	49
www.hrsa.gov	49
www.mskcc.org	49
www.nccn.org	49
www.searo.who.int	49
ajrccm.atsjournals.org	48
dermatology.cdlib.org	48
fauna-eu.org	48
medicine.yale.edu	48
nei.nih.gov	48
radiology.rsnajnls.org	48
supfam.org	48
www.sigmaaldrich.com	48
cassi.cas.org	47
jap.physiology.org	47
scop.mrc-lmb.cam.ac.uk	47
www.azcentral.com	47
www.betterhealth.vic.gov.au	47
www.deseretnews.com	47
www.maps.org	47
www.newvision.co.ug	47
www.uhms.org	47
archinte.ama-assn.org	46
blogs.scientificamerican.com	46
bmjopen.bmj.com	46
books.google.se	46
cdc.gov	46
ftp.ncbi.nlm.nih.gov	46
hansard.millbanksystems.com	46
sydney.edu.au	46
thorax.bmj.com	46
www.autismspeaks.org	46
www.channel4.com	46
www.diabetes.co.uk	46
www.ejbjs.org	46
www.eu-nomen.eu	46
www.fpnotebook.com	46
www.guideline.gov	46
www.kidney.org	46
www.mercurynews.com	46
www.nsf.gov	46
www.rarediseases.org	46
www.seattletimes.com	46
www.viprbrc.org	46
arstechnica.com	45
briandeer.com	45
insights.ovid.com	45
search.ancestry.com	45
thomas.loc.gov	45
www.dailymail.co.uk	45
www.ed.ac.uk	45
www.fasebj.org	45
www.jci.org	45
www.nasa.gov	45
www.nremt.org	45
www.utmb.edu	45
www.wellcome.ac.uk	45
articles.baltimoresun.com	44
books.google.co.in	44
chorus.rad.mcw.edu	44
discovermagazine.com	44
jcp.bmj.com	44
pmj.bmj.com	44
rad.usuhs.edu	44
resource.nlm.nih.gov	44
techcrunch.com	44
www.aidsmap.com	44
www.bestbets.org	44
www.escholarship.org	44
www.gmanews.tv	44
www.ihs.gov	44
www.jaapl.org	44
www.medilexicon.com	44
chroniclingamerica.loc.gov	43
globalnews.ca	43
grad-schools.usnews.rankingsandreviews.com	43
medicalxpress.com	43
news.harvard.edu	43
nypost.com	43
pubs.niaaa.nih.gov	43
tribune.com.pk	43
www.answers.com	43
www.ars.usda.gov	43
www.bartleby.com	43
www.emea.europa.eu	43
www.haematologica.org	43
www.hal.inserm.fr	43
www.health.am	43
www.jpost.com	43
www.kyivpost.com	43
www.loc.gov	43
www.mif-ua.com	43
www.ncsl.org	43
www.nj.com	43
www.timeshighereducation.co.uk	43
www.usaid.gov	43
aac.asm.org	42
bestpractice.bmj.com	42
bjo.bmj.com	42
escholarship.org	42
healthland.time.com	42
humupd.oxfordjournals.org	42
www.apha.org	42
www.cato.org	42
www.espn.com	42
www.ftc.gov	42
www.oie.int	42
www.rand.org	42
www.urmc.rochester.edu	42
www.xconomy.com	42
books.google.com.pk	41
history.amedd.army.mil	41
kidney.niddk.nih.gov	41
ndt.oxfordjournals.org	41
news.sky.com	41
radiology.rsna.org	41
select.nytimes.com	41
venn.lib.cam.ac.uk	41
viralzone.expasy.org	41
www.abc12.com	41
www.amazon.co.uk	41
www.collinsdictionary.com	41
www.dallasnews.com	41
www.genealogy.ams.org	41
www.healthsystem.virginia.edu	41
www.medcyclopaedia.com	41
www.nacion.com	41
www.netdoctor.co.uk	41
www.standard.co.uk	41
www.ucsf.edu	41
cricketarchive.com	40
dorlands.com	40
ethos.bl.uk	40
globenewswire.com	40
link.springer.de	40
pb.rcpsych.org	40
seattletimes.nwsource.com	40
www.csmonitor.com	40
www.dnaindia.com	40
www.dovepress.com	40
www.food.gov.uk	40
www.health.gov.on.ca	40
www.healthit.gov	40
www.imperial.ac.uk	40
www.itv.com	40
www.journals.uchicago.edu	40
www.just.edu.jo	40
www.medscape.org	40
www.micromedexsolutions.com	40
www.ndtv.com	40
www.npg.org.uk	40
www.nps.org.au	40
www.ph.ucla.edu	40
www.uni-stuttgart.de	40
www.vg.no	40
www.wada-ama.org	40
www.wpro.who.int	40
adb.anu.edu.au	39
choosingwisely.org	39
data.nbn.org.uk	39
familysearch.org	39
heart.bmj.com	39
iai.asm.org	39
mailchi.mp	39
nrs.harvard.edu	39
scholar.google.co.uk	39
www.acgme.org	39
www.asco.org	39
www.austlii.edu.au	39
www.baseballprospectus.com	39
www.chinadaily.com.cn	39
www.clevelandclinicmeded.com	39
www.fema.gov	39
www.hawaii.edu	39
www.idsociety.org	39
www.invs.sante.fr	39
www.jsonline.com	39
www.nyse.com	39
www.rightdiagnosis.com	39
www.sltrib.com	39
www.theverge.com	39
www.wakehealth.edu	39
enzyme.expasy.org	38
metro.co.uk	38
phx.corporate-ir.net	38
sitem.herts.ac.uk	38
variety.com	38
www.acmedsci.ac.uk	38
www.brenda-enzymes.org	38
www.chop.edu	38
www.cleveland.com	38
www.debretts.com	38
www.denverpost.com	38
www.health.ny.gov	38
www.ijdvl.com	38
www.informaworld.com	38
www.lshtm.ac.uk	38
www.nal.usda.gov	38
www.newadvent.org	38
www.niehs.nih.gov	38
www.ohchr.org	38
www.osti.gov	33
www.pharmgkb.org	38
www.plosone.org	38
www.prweb.com	38
www.va.gov	38
www.yahoo.com	38
www2.aofoundation.org	38
ac.els-cdn.com	37
ajph.aphapublications.org	37
dash.harvard.edu	37
digitalcommons.unl.edu	37
health.ucsd.edu	37
ndb.nal.usda.gov	37
play.google.com	37
researchonline.lshtm.ac.uk	37
www.amnesty.org	37
www.auanet.org	37
www.business-standard.com	37
www.cdph.ca.gov	37
www.epilepsy.com	37
www.flickr.com	37
www.genomeweb.com	37
www.getty.edu	37
www.health.state.mn.us	37
www.heraldsun.com.au	37
www.hhmi.org	37
www.historyofvaccines.org	37
www.iasp-pain.org	37
www.ishlt.org	37
www.massgeneral.org	37
www.medicare.gov	37
www.moh.govt.nz	37
www.rcseng.ac.uk	37
www.rsc.org	37
www.ssa.gov	37
www.thehastingscenter.org	37
www.uk.sagepub.com	36
www.universitystory.gla.ac.uk	37
ard.bmj.com	36
arquivo.pt	36
bjsm.bmj.com	36
oii.org.au	36
www.acr.org	36
www.awm.gov.au	36
www.cdc.gov.tw	36
www.consultantlive.com	36
www.druglibrary.org	36
www.ebscohost.com	36
www.geni.com	36
www.incb.org	36
www.jointcommission.org	36
www.scopus.com	36
www.vice.com	36
www.wiley.com	36
archinte.jamanetwork.com	35
edocket.access.gpo.gov	35
geospatial.dcgis.dc.gov	35
go.galegroup.com	35
id.lib.harvard.edu	35
jbjs.org	35
qjmed.oxfordjournals.org	35
sourceforge.net	35
webcache.googleusercontent.com	35
www.bad.org.uk	35
www.baltimoresun.com	35
www.biolib.cz	35
www.dailytelegraph.com.au	35
www.fbi.gov	35
www.iovs.org	35
www.kup.at	35
www.landesbioscience.com	35
www.mayo.edu	35
www.neurologyindia.com	35
www.nhmrc.gov.au	35
www.oed.com	35
www.path.org	35
www.physorg.com	35
www.researcherid.com	35
